entity_id,student_activity_code,student_activity_desc,student_particip_desc,activity_office_desc
787909,RHIH,International House Resident,Participated,NULL
788089,ASC,Athletic Study Center,Participated,NULL
788089,LCSP,SLCP-Student Participants,Participated,NULL
788089,USBR,Summer Bridge Program Participant,Participated,NULL
788346,NULL,NULL,NULL,NULL
788576,RHI7,1973-82 I-House Resident,Participated,NULL
788576,RHIH,International House Resident,Participated,NULL
788807,MSMB,UC Marching Band Member,Participated,NULL
788868,EAAUS,Education Abroad Program - Australia,Participated,NULL
788868,MSMB,UC Marching Band Member,Participated,NULL
789110,RHI9,1993-2002 I-House Resident,Participated,NULL
789110,RHIH,International House Resident,Participated,NULL
789398,RHIH,International House Resident,Participated,NULL
789439,RHIH,International House Resident,Participated,NULL
789460,RHIH,International House Resident,Participated,NULL
789485,RHI9,1993-2002 I-House Resident,Participated,NULL
789485,RHIH,International House Resident,Participated,NULL
789551,NULL,NULL,NULL,NULL
789678,RHI9,1993-2002 I-House Resident,Participated,NULL
789678,RHIH,International House Resident,Participated,NULL
789815,NULL,NULL,NULL,NULL
789900,RHIH,International House Resident,Participated,NULL
789969,LWEB,East Bay Community Law Center,Participated,NULL
790140,LCSP,SLCP-Student Participants,Participated,NULL
790140,UBMP,BAM/PFA Student Advisory Council,Participated,NULL
790140,ULPL,Latino Pre-Law Society,Participated,NULL
790149,BIBSP,Biology Scholars Program,Participated,NULL
790149,EIT,TAP Transfer Alliance Project,Participated,NULL
790508,CAHT,CAA Student Homecoming Team,Participated,NULL
790508,GPNX,Phi Nu Xi Multicultural Sorority,Participated,NULL
790508,LCSP,SLCP-Student Participants,Participated,NULL
790508,SCCC,Cal Corps Friends and Alumni,Participated,NULL
790508,SYSC,Students Of Color In Public Policy,Participated,NULL
790508,UACM,Asian Community Training,Participated,NULL
790508,UBMC,Bridges Multicultural Resource Ctr,Participated,NULL
790508,UEWC,Empowering Women Of Color Conf,Participated,NULL
790508,UIPI,Indigenous Pacific Islander Allnce,Participated,NULL
790508,UOSL,Ofce Of Student Life Friends/Alumni,Participated,NULL
790508,UREA,Reach!: Asian Pac Amer Recr/Ret Ctr,Participated,NULL
790508,USED,Students For Access To Education,Participated,NULL
790565,BUFS,Freshman & Sophomore Business Club,Participated,NULL
790565,MSCH,UC Choral Ensembles,Participated,NULL
790565,SCCC,Cal Corps Friends and Alumni,Participated,NULL
790565,UAVT,ASUC Student Advocate Office,Participated,NULL
790565,UINS,Inspire Youth Mentorship Program,Participated,NULL
790609,LCSP,SLCP-Student Participants,Participated,NULL
790609,MSCH,UC Choral Ensembles,Participated,NULL
790609,RHDH,Deutsch Hall Resident,Participated,NULL
790609,UTRU,TRUELEMENT,Participated,NULL
790609,UVSA,Vietnamese Student Association,Participated,NULL
790656,MSCH,UC Choral Ensembles,Participated,NULL
791016,ASC,Athletic Study Center,Participated,NULL
791016,GKKG,Kappa Kappa Gamma,Participated,NULL
791398,NULL,NULL,NULL,NULL
791518,NULL,NULL,NULL,NULL
791568,RHI9,1993-2002 I-House Resident,Participated,NULL
791568,RHIH,International House Resident,Participated,NULL
791883,NULL,NULL,NULL,NULL
792082,RHIH,International House Resident,Participated,NULL
792119,NULL,NULL,NULL,NULL
792360,RHIH,International House Resident,Participated,NULL
792485,NULL,NULL,NULL,NULL
792569,ASC,Athletic Study Center,Participated,NULL
792569,DSPA,Disabled Student Program Alumni,Participated,User of Service
792569,RHI9,1993-2002 I-House Resident,Participated,NULL
792569,RHIH,International House Resident,Participated,NULL
792878,NULL,NULL,NULL,NULL
792934,RHI9,1993-2002 I-House Resident,Participated,NULL
792934,RHIH,International House Resident,Participated,NULL
792937,RHI9,1993-2002 I-House Resident,Participated,NULL
792937,RHIH,International House Resident,Participated,NULL
793113,RHI9,1993-2002 I-House Resident,Participated,NULL
793113,RHIH,International House Resident,Participated,NULL
793377,RHI1,2003-2012 I-House Resident,Participated,NULL
793377,RHIH,International House Resident,Participated,NULL
793458,NULL,NULL,NULL,NULL
793567,RHI9,1993-2002 I-House Resident,Participated,NULL
793567,RHIH,International House Resident,Participated,NULL
793595,RHI9,1993-2002 I-House Resident,Participated,NULL
793595,RHIH,International House Resident,Participated,NULL
793595,UIIS,Italian International Student Assn,Participated,NULL
793800,RHI1,2003-2012 I-House Resident,Participated,NULL
793800,RHIH,International House Resident,Participated,NULL
793964,UDIS,Disorientation Collective,Participated,NULL
794092,RHRV,Rochdale Village Co-Op Resident,Participated,NULL
794092,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
794092,U4D,4D Stars Academic Sports Admy Cncl,Participated,NULL
794092,UBUI,BUILD Literacy Program,Participated,NULL
794092,UCDZ,Color (Color Danz),Participated,NULL
794699,ASC,Athletic Study Center,Participated,NULL
794699,GKAT,Kappa Alpha Theta,Participated,NULL
794699,LCSP,SLCP-Student Participants,Participated,NULL
794699,NRSD,Student Dietetic Association (SDA),Participated,NULL
794699,UNSC,Nat'l Society Collegiate Scholars,Participated,NULL
795006,NULL,NULL,NULL,NULL
795105,NULL,NULL,NULL,NULL
795164,NULL,NULL,NULL,NULL
795333,NULL,NULL,NULL,NULL
795487,NULL,NULL,NULL,NULL
795528,NULL,NULL,NULL,NULL
795786,NULL,NULL,NULL,NULL
795857,ASC,Athletic Study Center,Participated,NULL
795968,EAITA,Education Abroad Program - Italy,Participated,NULL
795968,UOLT,Outlet: LGBT Questioning Peer Advis,Participated,NULL
796001,NULL,NULL,NULL,NULL
796018,DSPA,Disabled Student Program Alumni,Participated,User of Service
796018,LCWR,SLCT-Writing,Participated,NULL
796018,UACL,ACLU Berkeley Student Caucus,Participated,NULL
796065,NULL,NULL,NULL,NULL
796087,LWEB,East Bay Community Law Center,Participated,NULL
796104,NULL,NULL,NULL,NULL
796150,NULL,NULL,NULL,NULL
796285,NULL,NULL,NULL,NULL
796294,NULL,NULL,NULL,NULL
796314,EIT,TAP Transfer Alliance Project,Participated,NULL
796314,UERAP,Undergrad Research Apprentice Pgm (URAP),Participated,NULL
796447,NULL,NULL,NULL,NULL
796540,LCSP,SLCP-Student Participants,Participated,NULL
796571,USUI,Suitcase Clinic,Participated,NULL
796625,NULL,NULL,NULL,NULL
796630,LCSP,SLCP-Student Participants,Participated,NULL
796631,BIBSP,Biology Scholars Program,Participated,NULL
796631,GLTA,Lambda Theta Alpha Latin Sorority,Participated,NULL
796631,USBR,Summer Bridge Program Participant,Participated,NULL
796638,NULL,NULL,NULL,NULL
796643,ASC,Athletic Study Center,Participated,NULL
796643,DSPA,Disabled Student Program Alumni,Participated,User of Service
796646,NULL,NULL,NULL,NULL
796810,RHI1,2003-2012 I-House Resident,Participated,NULL
796810,RHI9,1993-2002 I-House Resident,Participated,NULL
796810,RHIH,International House Resident,Participated,NULL
796822,UACL,ACLU Berkeley Student Caucus,Participated,NULL
796822,UCCR,Committee For Campus Renewal,Participated,NULL
797024,NULL,NULL,NULL,NULL
797057,NULL,NULL,NULL,NULL
797091,NULL,NULL,NULL,NULL
797132,EACHN,Education Abroad Program - China,Participated,NULL
797132,UABR,Alternative Breaks - Gulf Coast,Participated,NULL
797150,NULL,NULL,NULL,NULL
797162,NULL,NULL,NULL,NULL
797175,NULL,NULL,NULL,NULL
797187,NULL,NULL,NULL,NULL
797193,NULL,NULL,NULL,NULL
797342,ASC,Athletic Study Center,Participated,NULL
797342,SSRG,AP Senior Class Gift Committee,Participated,NULL
797447,NULL,NULL,NULL,NULL
797458,UA2F,acts2fellowship,Participated,NULL
797472,NULL,NULL,NULL,NULL
797474,UBGC,Berkeley Go Club,Participated,NULL
797681,NULL,NULL,NULL,NULL
797741,LCSC,SLCT-Sciences,Participated,NULL
797747,LCSP,SLCP-Student Participants,Participated,NULL
797773,UDEC,Democratic Education At Cal,Participated,NULL
797812,LSAU,Anthropology Undergraduate Assoc,Participated,NULL
797820,RHUV,University (Albany) Village Residnt,Participated,NULL
797821,LSDC,UC Berkeley Washington Program-UCDC,Participated,NULL
797828,NULL,NULL,NULL,NULL
797833,NULL,NULL,NULL,NULL
797888,NULL,NULL,NULL,NULL
797934,RHKNG,Kingman Hall,Participated,NULL
797934,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
797934,UHAR,Hardboiled,Participated,NULL
797993,NULL,NULL,NULL,NULL
798187,NULL,NULL,NULL,NULL
798200,SCCC,Cal Corps Friends and Alumni,Participated,NULL
798309,NULL,NULL,NULL,NULL
798358,NULL,NULL,NULL,NULL
798364,AMB,Mortar Board National Honor Society,Participated,NULL
798364,CLCP,Cal in the Capital Intern,Participated,NULL
798410,GCO,Chi Omega,Participated,NULL
798425,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
798425,RHUV,University (Albany) Village Residnt,Participated,NULL
798453,NULL,NULL,NULL,NULL
798503,NULL,NULL,NULL,NULL
798538,NULL,NULL,NULL,NULL
798565,NULL,NULL,NULL,NULL
798579,NULL,NULL,NULL,NULL
798640,LWAAC,Appellate Advocacy Competition,Participated,Competitor
798640,LWEB,East Bay Community Law Center,Participated,NULL
798640,LWTAC,Trial Advocacy Competition,Participated,Competitor
798640,LWWR,East Bay Workers' Rights Clinic,Participated,NULL
798672,LCSP,SLCP-Student Participants,Participated,NULL
798672,UABT,Alternative Breaks - Tijuana,Participated,NULL
798672,URSH,Natl Assn Of Coll & Univ Res Halls,Participated,NULL
798673,DSPA,Disabled Student Program Alumni,Participated,User of Service
798673,UDCP,Destination: College Program,Participated,NULL
798745,NULL,NULL,NULL,NULL
798891,LSSA,Berk Undergraduate Sociology Assoc,Participated,NULL
798891,RHUV,University (Albany) Village Residnt,Participated,NULL
798974,LSGA,Gordon Allport Society,Participated,NULL
799232,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
799232,UAPE,APPLE Engineering,Participated,NULL
799232,UAPP,APPLE Party,Participated,NULL
799232,UAPS,APPLE Student Advocacy Coalition,Participated,NULL
800653,NULL,NULL,NULL,NULL
800684,LWAN,Boalt Hall Animal Law Society,Participated,NULL
800684,LWIL,Berkeley Journal of Int'l Law,Participated,NULL
800685,LWEL,Ecology Law Quarterly,Participated,Member
800784,AHSS,Honor Students' Society,Participated,NULL
800784,BCLT,Berkeley Center for Law and Technology,Participated,NULL
800784,CLRV,California Law Review,Participated,NULL
800784,LCSP,SLCP-Student Participants,Participated,NULL
800803,EISA,Educational Opportunity Program,Participated,NULL
800809,RHSM,Smyth-Fernwald Campus Apartments,Participated,NULL
800809,SCCC,Cal Corps Friends and Alumni,Participated,NULL
800809,UDCP,Destination: College Program,Participated,NULL
800818,NULL,NULL,NULL,NULL
800856,EACHN,Education Abroad Program - China,Participated,NULL
800856,EISA,Educational Opportunity Program,Participated,NULL
800856,LCSP,SLCP-Student Participants,Participated,NULL
800856,UCR,Cal Recycling,Participated,NULL
800897,NULL,NULL,NULL,NULL
800918,NULL,NULL,NULL,NULL
800930,NULL,NULL,NULL,NULL
801031,NULL,NULL,NULL,NULL
801050,NULL,NULL,NULL,NULL
801060,NULL,NULL,NULL,NULL
801063,NULL,NULL,NULL,NULL
801172,ULGS,Latino Graduate Students Assn,Participated,NULL
801193,NULL,NULL,NULL,NULL
801200,NULL,NULL,NULL,NULL
801204,NULL,NULL,NULL,NULL
801205,EDQD,Queers In Space,Participated,NULL
801274,NULL,NULL,NULL,NULL
801293,LWBT,Berkeley Technology Law Journal,Participated,NULL
801368,UBCS,Berkeley Chinese Student & Sch Assc,Participated,NULL
801434,ENIN,Student Informs-IEOR Student Group,Participated,NULL
801460,NULL,NULL,NULL,NULL
801530,NULL,NULL,NULL,NULL
801548,NULL,NULL,NULL,NULL
801571,NULL,NULL,NULL,NULL
801610,NULL,NULL,NULL,NULL
801660,NULL,NULL,NULL,NULL
801684,NULL,NULL,NULL,NULL
801692,NULL,NULL,NULL,NULL
801718,NULL,NULL,NULL,NULL
801761,NULL,NULL,NULL,NULL
801857,BIBSP,Biology Scholars Program,Participated,NULL
801857,EIT,TAP Transfer Alliance Project,Participated,NULL
801860,NULL,NULL,NULL,NULL
801966,NULL,NULL,NULL,NULL
802042,SCCC,Cal Corps Friends and Alumni,Participated,NULL
802042,UCCM,Cal Community Music,Participated,NULL
802042,UCTT,Commercial Think Tank,Participated,NULL
802113,EAESP,Education Abroad Program - Spain,Participated,NULL
802113,LSLG,Scty Of Linguistics Undrgrds-SLUgS,Participated,NULL
802136,NULL,NULL,NULL,NULL
802191,NULL,NULL,NULL,NULL
802307,NULL,NULL,NULL,NULL
802456,NULL,NULL,NULL,NULL
802486,EAITA,Education Abroad Program - Italy,Participated,NULL
802495,RHCU,Cunningham Hall Resident,Participated,NULL
802581,UCCF,Crossroads Christian Fellowship,Participated,NULL
802604,EISA,Educational Opportunity Program,Participated,NULL
802604,LCSP,SLCP-Student Participants,Participated,NULL
802604,UMMC,Magdalena Mora Collection,Participated,NULL
802703,NULL,NULL,NULL,NULL
802788,NULL,NULL,NULL,NULL
802904,NULL,NULL,NULL,NULL
802924,ENSCG,Engineering Senior Class Gift Committee,Participated,NULL
802924,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
802941,NULL,NULL,NULL,NULL
802948,NULL,NULL,NULL,NULL
802966,EAMEX,Education Abroad Program - Mexico,Participated,NULL
802966,EISA,Educational Opportunity Program,Participated,NULL
802966,RHUV,University (Albany) Village Residnt,Participated,NULL
802974,EDPE,CED for Peace,Participated,NULL
803004,JGLI,Berkeley Journal of Gender Law & Justice,Participated,NULL
803012,LCSP,SLCP-Student Participants,Participated,NULL
803013,IHRL,Int'l Human Rights Law Clinic,Participated,NULL
803013,LWIL,Berkeley Journal of Int'l Law,Participated,NULL
803022,NULL,NULL,NULL,NULL
803033,AALJ,Asian American Law Journal,Participated,NULL
803033,LWBT,Berkeley Technology Law Journal,Participated,NULL
803033,LWEB,East Bay Community Law Center,Participated,NULL
803041,RHCVT,The Convent,Participated,NULL
803041,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
803056,NULL,NULL,NULL,NULL
803113,DSPA,Disabled Student Program Alumni,Participated,User of Service
803129,NULL,NULL,NULL,NULL
803183,NULL,NULL,NULL,NULL
803210,RHSM,Smyth-Fernwald Campus Apartments,Participated,NULL
803243,EISA,Educational Opportunity Program,Participated,NULL
803243,LCSP,SLCP-Student Participants,Participated,NULL
803243,LCWR,SLCT-Writing,Participated,NULL
803243,RHFW,Fenwick Weavers' Village Co-Op,Participated,NULL
803243,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
803243,ULV,La Voz,Participated,NULL
803243,USBR,Summer Bridge Program Participant,Participated,NULL
803287,NULL,NULL,NULL,NULL
803379,DSPA,Disabled Student Program Alumni,Participated,User of Service
803379,LCSP,SLCP-Student Participants,Participated,NULL
803379,RHHOY,Hoyt Hall,Participated,NULL
803379,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
803415,RHUV,University (Albany) Village Residnt,Participated,NULL
803475,LCSP,SLCP-Student Participants,Participated,NULL
803475,LSEO,Undergraduate Economics Association,Participated,NULL
803495,LCSP,SLCP-Student Participants,Participated,NULL
803538,ASC,Athletic Study Center,Participated,NULL
803538,EISA,Educational Opportunity Program,Participated,NULL
803538,LCWR,SLCT-Writing,Participated,NULL
803539,SCCC,Cal Corps Friends and Alumni,Participated,NULL
803545,SCCC,Cal Corps Friends and Alumni,Participated,NULL
803545,UREA,Reach!: Asian Pac Amer Recr/Ret Ctr,Participated,NULL
803545,UWB,Writers' Block: Pre-Journalism Assn,Participated,NULL
803563,BCLT,Berkeley Center for Law and Technology,Participated,NULL
803563,CLRV,California Law Review,Participated,Editor-in-Chief
803563,EAITA,Education Abroad Program - Italy,Participated,NULL
803584,NULL,NULL,NULL,NULL
803658,SCCC,Cal Corps Friends and Alumni,Participated,NULL
803674,ASC,Athletic Study Center,Participated,NULL
803674,UCOA,The Collegiate Athletes Coalition,Participated,NULL
803763,EACHN,Education Abroad Program - China,Participated,NULL
803763,LWAAC,Appellate Advocacy Competition,Participated,Competitor
803763,LWEM,Berk Jrnl of Employment & Labor Law,Participated,NULL
803763,LWTAC,Trial Advocacy Competition,Participated,Competitor
803768,AALJ,Asian American Law Journal,Participated,NULL
803768,CLCP,Cal in the Capital Intern,Participated,NULL
803768,LWAAC,Appellate Advocacy Competition,Participated,Competitor
803768,LWAP,Asian Pacific Amer Law Students Assn,Participated,NULL
803768,LWBT,Berkeley Technology Law Journal,Participated,NULL
803768,LWLF,Berkeley Law Foundation,Participated,NULL
803768,RHCK,Clark Kerr Resident,Participated,NULL
803770,EAGBR,Education Abroad Program - United Kingdo,Participated,NULL
803770,RHEUC,Euclid Hall,Participated,NULL
803770,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
803786,EIP1,PDP Calculus Intensive,Participated,NULL
803786,EIR6,TRSP Transfer Student Services,Participated,NULL
803786,RHBH,Bowles Hall Resident,Participated,NULL
803797,NULL,NULL,NULL,NULL
803825,NULL,NULL,NULL,NULL
803929,UEBC,East Bay Christian Fellowship,Participated,NULL
803938,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
804052,PCROM,Peace Corps - Romania,Participated,NULL
804065,NULL,NULL,NULL,NULL
804073,NULL,NULL,NULL,NULL
804116,NULL,NULL,NULL,NULL
804132,NULL,NULL,NULL,NULL
804145,NULL,NULL,NULL,NULL
804160,SCCC,Cal Corps Friends and Alumni,Participated,NULL
804175,NULL,NULL,NULL,NULL
804200,UKAN,Kanji Club,Participated,NULL
