entity_id,committee_code,committee_desc,committee_role_desc,unit_desc
493898,PEAB,Political Economy Advisory Board,Member,Letters & Science
493913,NULL,NULL,NULL,NULL
493918,NULL,NULL,NULL,NULL
493921,NULL,NULL,NULL,NULL
493957,NULL,NULL,NULL,NULL
493961,NULL,NULL,NULL,NULL
493969,NULL,NULL,NULL,NULL
493983,NULL,NULL,NULL,NULL
493994,NULL,NULL,NULL,NULL
494023,NULL,NULL,NULL,NULL
494046,NULL,NULL,NULL,NULL
494087,NULL,NULL,NULL,NULL
494114,NULL,NULL,NULL,NULL
494115,NULL,NULL,NULL,NULL
494136,NULL,NULL,NULL,NULL
494146,NULL,NULL,NULL,NULL
494148,NULL,NULL,NULL,NULL
494176,NULL,NULL,NULL,NULL
494182,NULL,NULL,NULL,NULL
494185,NULL,NULL,NULL,NULL
494224,NULL,NULL,NULL,NULL
494259,NULL,NULL,NULL,NULL
494274,NULL,NULL,NULL,NULL
494279,NULL,NULL,NULL,NULL
494296,NULL,NULL,NULL,NULL
494313,NULL,NULL,NULL,NULL
494338,NULL,NULL,NULL,NULL
494362,NULL,NULL,NULL,NULL
494399,NULL,NULL,NULL,NULL
494410,NULL,NULL,NULL,NULL
494411,NULL,NULL,NULL,NULL
494414,NULL,NULL,NULL,NULL
494425,NULL,NULL,NULL,NULL
494457,NULL,NULL,NULL,NULL
494508,NULL,NULL,NULL,NULL
494534,NULL,NULL,NULL,NULL
494535,NULL,NULL,NULL,NULL
494545,NULL,NULL,NULL,NULL
494569,NULL,NULL,NULL,NULL
494585,NULL,NULL,NULL,NULL
494586,NULL,NULL,NULL,NULL
494626,NULL,NULL,NULL,NULL
494632,NULL,NULL,NULL,NULL
494635,NULL,NULL,NULL,NULL
494653,NULL,NULL,NULL,NULL
494720,NULL,NULL,NULL,NULL
494730,NULL,NULL,NULL,NULL
494732,NULL,NULL,NULL,NULL
494746,MA7,CAA Young Alumni Council,Member,Cal Alumni Association
494746,ME5,Engineerng Alumni Society-So Cal Board O,Board Member,Cal Alumni Association
494746,R1994,Class of 1994 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
494780,NULL,NULL,NULL,NULL
494781,NULL,NULL,NULL,NULL
494819,NULL,NULL,NULL,NULL
494839,NULL,NULL,NULL,NULL
494859,NULL,NULL,NULL,NULL
494861,NULL,NULL,NULL,NULL
494891,NULL,NULL,NULL,NULL
494894,NULL,NULL,NULL,NULL
494911,NULL,NULL,NULL,NULL
494920,NULL,NULL,NULL,NULL
494961,NULL,NULL,NULL,NULL
494976,NULL,NULL,NULL,NULL
495012,NULL,NULL,NULL,NULL
495028,NULL,NULL,NULL,NULL
495086,NULL,NULL,NULL,NULL
495103,NULL,NULL,NULL,NULL
495107,NULL,NULL,NULL,NULL
495114,NULL,NULL,NULL,NULL
495119,NULL,NULL,NULL,NULL
495134,NULL,NULL,NULL,NULL
495137,NULL,NULL,NULL,NULL
495144,NULL,NULL,NULL,NULL
495211,NULL,NULL,NULL,NULL
495216,NULL,NULL,NULL,NULL
495288,NULL,NULL,NULL,NULL
495342,NULL,NULL,NULL,NULL
495366,NULL,NULL,NULL,NULL
495383,NULL,NULL,NULL,NULL
495403,UVPC,The Cal Parents Ambassadors,Member,Parent Philanthropy & Engagement - UDAR
495412,NULL,NULL,NULL,NULL
495415,NULL,NULL,NULL,NULL
495424,NULL,NULL,NULL,NULL
495438,NULL,NULL,NULL,NULL
495442,NULL,NULL,NULL,NULL
495455,NULL,NULL,NULL,NULL
495478,NULL,NULL,NULL,NULL
495479,NULL,NULL,NULL,NULL
495480,NULL,NULL,NULL,NULL
495514,NULL,NULL,NULL,NULL
495524,NULL,NULL,NULL,NULL
495557,NULL,NULL,NULL,NULL
495558,NULL,NULL,NULL,NULL
495576,NULL,NULL,NULL,NULL
495643,NULL,NULL,NULL,NULL
495659,NULL,NULL,NULL,NULL
495663,NULL,NULL,NULL,NULL
495701,NULL,NULL,NULL,NULL
495704,NULL,NULL,NULL,NULL
495723,NULL,NULL,NULL,NULL
495768,NULL,NULL,NULL,NULL
495802,NULL,NULL,NULL,NULL
495858,NULL,NULL,NULL,NULL
495975,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
495975,MA7,CAA Young Alumni Council,Member,Cal Alumni Association
495975,R1997,Class of 1997 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
495975,UA1,*UCBF Trustees Annual Programs,Committee Member,UC Berkeley Foundation
495975,UA2,*Cal Annual Fund Advisory Committee-Defu,Committee Member,Univ Development/Alumni Relations - UDAR
495984,NULL,NULL,NULL,NULL
495993,NULL,NULL,NULL,NULL
496010,NULL,NULL,NULL,NULL
496155,NULL,NULL,NULL,NULL
496156,BH1,Public Health Alumni Assn Bd of Dirs,Board Member,Public Health
496185,NULL,NULL,NULL,NULL
496195,NULL,NULL,NULL,NULL
496288,BV1,CED Alumni Assoc Directors,Board Member,Environmental Design
496299,NULL,NULL,NULL,NULL
496381,NULL,NULL,NULL,NULL
496384,NULL,NULL,NULL,NULL
496394,NULL,NULL,NULL,NULL
496436,NULL,NULL,NULL,NULL
496465,NULL,NULL,NULL,NULL
496470,AE2,CEE Advisory Council,Board Member,Engineering
496604,NULL,NULL,NULL,NULL
496630,R1987,Class of 1987 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
496648,NULL,NULL,NULL,NULL
496685,NULL,NULL,NULL,NULL
496686,NULL,NULL,NULL,NULL
496729,NULL,NULL,NULL,NULL
496739,NULL,NULL,NULL,NULL
496745,AU2,Haas Council,Member,Business
496745,AU2,Haas Council,Officer,Business
496745,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
496769,NULL,NULL,NULL,NULL
496810,NULL,NULL,NULL,NULL
496822,NULL,NULL,NULL,NULL
496872,NULL,NULL,NULL,NULL
496875,PACBN,Parent Advisory Council for Basic Needs,Member,Parent Philanthropy & Engagement - UDAR
496875,UVPB,The Cal Parents Board,Board Member,Parent Philanthropy & Engagement - UDAR
496875,UVPC,The Cal Parents Ambassadors,Member,Parent Philanthropy & Engagement - UDAR
496890,NULL,NULL,NULL,NULL
496930,NULL,NULL,NULL,NULL
496941,NULL,NULL,NULL,NULL
496943,NULL,NULL,NULL,NULL
496965,NULL,NULL,NULL,NULL
496966,NULL,NULL,NULL,NULL
496988,NULL,NULL,NULL,NULL
497049,NULL,NULL,NULL,NULL
497051,NULL,NULL,NULL,NULL
497058,NULL,NULL,NULL,NULL
497060,NULL,NULL,NULL,NULL
497061,NULL,NULL,NULL,NULL
497146,UVPC,The Cal Parents Ambassadors,Member,Parent Philanthropy & Engagement - UDAR
497172,AU2,Haas Council,Board Member,Business
497201,NULL,NULL,NULL,NULL
497230,NULL,NULL,NULL,NULL
497275,NULL,NULL,NULL,NULL
497280,NULL,NULL,NULL,NULL
497301,NULL,NULL,NULL,NULL
497327,NULL,NULL,NULL,NULL
497350,NULL,NULL,NULL,NULL
497382,NULL,NULL,NULL,NULL
497419,NULL,NULL,NULL,NULL
497443,NULL,NULL,NULL,NULL
497467,NULL,NULL,NULL,NULL
497472,NULL,NULL,NULL,NULL
497485,NULL,NULL,NULL,NULL
497486,NULL,NULL,NULL,NULL
497488,NULL,NULL,NULL,NULL
497499,NULL,NULL,NULL,NULL
497503,NULL,NULL,NULL,NULL
497504,NULL,NULL,NULL,NULL
497514,NULL,NULL,NULL,NULL
497526,NULL,NULL,NULL,NULL
497535,NULL,NULL,NULL,NULL
497537,NULL,NULL,NULL,NULL
497576,NULL,NULL,NULL,NULL
497592,NULL,NULL,NULL,NULL
497596,NULL,NULL,NULL,NULL
497598,NULL,NULL,NULL,NULL
497616,NULL,NULL,NULL,NULL
497651,NULL,NULL,NULL,NULL
497684,NULL,NULL,NULL,NULL
498033,NULL,NULL,NULL,NULL
498039,NULL,NULL,NULL,NULL
498157,NULL,NULL,NULL,NULL
498442,NULL,NULL,NULL,NULL
498725,NULL,NULL,NULL,NULL
498867,NULL,NULL,NULL,NULL
498879,NULL,NULL,NULL,NULL
498993,NULL,NULL,NULL,NULL
499012,NULL,NULL,NULL,NULL
499022,NULL,NULL,NULL,NULL
499079,NULL,NULL,NULL,NULL
499089,NULL,NULL,NULL,NULL
499098,NULL,NULL,NULL,NULL
499103,NULL,NULL,NULL,NULL
499126,NULL,NULL,NULL,NULL
499172,NULL,NULL,NULL,NULL
499173,NULL,NULL,NULL,NULL
499184,NULL,NULL,NULL,NULL
499199,NULL,NULL,NULL,NULL
499212,NULL,NULL,NULL,NULL
499225,NULL,NULL,NULL,NULL
499237,NULL,NULL,NULL,NULL
499258,NULL,NULL,NULL,NULL
499295,NULL,NULL,NULL,NULL
499320,NULL,NULL,NULL,NULL
499323,NULL,NULL,NULL,NULL
499358,R1994,Class of 1994 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
499361,NULL,NULL,NULL,NULL
499389,NULL,NULL,NULL,NULL
499409,NULL,NULL,NULL,NULL
499417,NULL,NULL,NULL,NULL
499514,NULL,NULL,NULL,NULL
499593,NULL,NULL,NULL,NULL
499809,BL1,*L&S Executive Board,Board Member,Letters & Science
499856,NULL,NULL,NULL,NULL
500013,R1994,Class of 1994 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
500429,NULL,NULL,NULL,NULL
500434,NULL,NULL,NULL,NULL
500473,NULL,NULL,NULL,NULL
500485,NULL,NULL,NULL,NULL
500502,NULL,NULL,NULL,NULL
500822,NULL,NULL,NULL,NULL
500991,NULL,NULL,NULL,NULL
501180,NULL,NULL,NULL,NULL
501192,NULL,NULL,NULL,NULL
501293,NULL,NULL,NULL,NULL
501317,R1995,Class of 1995 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
501386,NULL,NULL,NULL,NULL
501393,NULL,NULL,NULL,NULL
501405,NULL,NULL,NULL,NULL
501406,NULL,NULL,NULL,NULL
501414,NULL,NULL,NULL,NULL
501454,NULL,NULL,NULL,NULL
501465,NULL,NULL,NULL,NULL
501475,NULL,NULL,NULL,NULL
501488,NULL,NULL,NULL,NULL
501495,NULL,NULL,NULL,NULL
501513,NULL,NULL,NULL,NULL
501514,NULL,NULL,NULL,NULL
501519,NULL,NULL,NULL,NULL
501529,R1995,Class of 1995 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
501540,NULL,NULL,NULL,NULL
501707,R1996,Class of 1996 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
501707,UA1,*UCBF Trustees Annual Programs,Committee Member,UC Berkeley Foundation
501714,NULL,NULL,NULL,NULL
501720,NULL,NULL,NULL,NULL
501775,NULL,NULL,NULL,NULL
501921,NULL,NULL,NULL,NULL
501986,NULL,NULL,NULL,NULL
502111,NULL,NULL,NULL,NULL
502199,NULL,NULL,NULL,NULL
502224,NULL,NULL,NULL,NULL
502298,NULL,NULL,NULL,NULL
502328,NULL,NULL,NULL,NULL
502350,NULL,NULL,NULL,NULL
502385,NULL,NULL,NULL,NULL
502410,NULL,NULL,NULL,NULL
502430,NULL,NULL,NULL,NULL
502441,NULL,NULL,NULL,NULL
502443,NULL,NULL,NULL,NULL
502446,NULL,NULL,NULL,NULL
502456,NULL,NULL,NULL,NULL
502461,NULL,NULL,NULL,NULL
502548,NULL,NULL,NULL,NULL
502586,NULL,NULL,NULL,NULL
502610,NULL,NULL,NULL,NULL
502623,NULL,NULL,NULL,NULL
502697,NULL,NULL,NULL,NULL
502839,NULL,NULL,NULL,NULL
502885,NULL,NULL,NULL,NULL
502897,NULL,NULL,NULL,NULL
502904,NULL,NULL,NULL,NULL
502922,NULL,NULL,NULL,NULL
502933,NULL,NULL,NULL,NULL
502942,NULL,NULL,NULL,NULL
502945,NULL,NULL,NULL,NULL
502988,NULL,NULL,NULL,NULL
503003,NULL,NULL,NULL,NULL
503035,NULL,NULL,NULL,NULL
503134,NULL,NULL,NULL,NULL
503146,NULL,NULL,NULL,NULL
503156,NULL,NULL,NULL,NULL
503176,NULL,NULL,NULL,NULL
503188,NULL,NULL,NULL,NULL
503223,NULL,NULL,NULL,NULL
503264,NULL,NULL,NULL,NULL
503279,NULL,NULL,NULL,NULL
503307,NULL,NULL,NULL,NULL
503351,NULL,NULL,NULL,NULL
503470,NULL,NULL,NULL,NULL
503492,NULL,NULL,NULL,NULL
503530,NULL,NULL,NULL,NULL
503603,NULL,NULL,NULL,NULL
503604,NULL,NULL,NULL,NULL
503618,NULL,NULL,NULL,NULL
503619,NULL,NULL,NULL,NULL
503630,NULL,NULL,NULL,NULL
503659,NULL,NULL,NULL,NULL
503682,NULL,NULL,NULL,NULL
503745,NULL,NULL,NULL,NULL
503764,NULL,NULL,NULL,NULL
503772,NULL,NULL,NULL,NULL
503778,NULL,NULL,NULL,NULL
503801,NULL,NULL,NULL,NULL
503818,NULL,NULL,NULL,NULL
503826,NULL,NULL,NULL,NULL
503831,NULL,NULL,NULL,NULL
503854,NULL,NULL,NULL,NULL
503869,NULL,NULL,NULL,NULL
503947,NULL,NULL,NULL,NULL
504011,NULL,NULL,NULL,NULL
504018,NULL,NULL,NULL,NULL
504040,NULL,NULL,NULL,NULL
504050,NULL,NULL,NULL,NULL
504064,NULL,NULL,NULL,NULL
504102,NULL,NULL,NULL,NULL
504103,NULL,NULL,NULL,NULL
504123,NULL,NULL,NULL,NULL
504151,NULL,NULL,NULL,NULL
504192,NULL,NULL,NULL,NULL
504211,NULL,NULL,NULL,NULL
504225,NULL,NULL,NULL,NULL
504230,NULL,NULL,NULL,NULL
504264,NULL,NULL,NULL,NULL
504327,NULL,NULL,NULL,NULL
504439,NULL,NULL,NULL,NULL
504584,NULL,NULL,NULL,NULL
505208,NULL,NULL,NULL,NULL
505826,NULL,NULL,NULL,NULL
505867,NULL,NULL,NULL,NULL
505871,NULL,NULL,NULL,NULL
505873,NULL,NULL,NULL,NULL
505901,NULL,NULL,NULL,NULL
505927,NULL,NULL,NULL,NULL
505955,NULL,NULL,NULL,NULL
505956,NULL,NULL,NULL,NULL
505974,NULL,NULL,NULL,NULL
506002,NULL,NULL,NULL,NULL
506033,NULL,NULL,NULL,NULL
506041,NULL,NULL,NULL,NULL
506047,NULL,NULL,NULL,NULL
506070,NULL,NULL,NULL,NULL
506097,NULL,NULL,NULL,NULL
506109,NULL,NULL,NULL,NULL
506112,R1995,Class of 1995 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
506115,NULL,NULL,NULL,NULL
506120,NULL,NULL,NULL,NULL
506166,NULL,NULL,NULL,NULL
506217,AA4,CAA Development Committee,Committee Member,Cal Alumni Association
506217,AA6,CAA Achievement Award Operation Committe,Committee Member,Cal Alumni Association
506217,MA7,CAA Young Alumni Council,Member,Cal Alumni Association
506229,NULL,NULL,NULL,NULL
506238,BM1,BAMPFA Board of Trustees,Member,Berkeley Art Museum
506239,NULL,NULL,NULL,NULL
506247,NULL,NULL,NULL,NULL
506289,NULL,NULL,NULL,NULL
506314,NULL,NULL,NULL,NULL
506355,NULL,NULL,NULL,NULL
506402,NULL,NULL,NULL,NULL
506415,NULL,NULL,NULL,NULL
506468,NULL,NULL,NULL,NULL
506486,NULL,NULL,NULL,NULL
506491,NULL,NULL,NULL,NULL
506523,NULL,NULL,NULL,NULL
506552,R1995,Class of 1995 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
506557,NULL,NULL,NULL,NULL
506575,NULL,NULL,NULL,NULL
506576,NULL,NULL,NULL,NULL
506640,NULL,NULL,NULL,NULL
506700,NULL,NULL,NULL,NULL
506703,NULL,NULL,NULL,NULL
506705,NULL,NULL,NULL,NULL
506785,NULL,NULL,NULL,NULL
507022,NULL,NULL,NULL,NULL
507218,NULL,NULL,NULL,NULL
507236,NULL,NULL,NULL,NULL
507361,NULL,NULL,NULL,NULL
507370,R1995,Class of 1995 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
507467,NULL,NULL,NULL,NULL
507485,NULL,NULL,NULL,NULL
507500,NULL,NULL,NULL,NULL
507503,NULL,NULL,NULL,NULL
507554,NULL,NULL,NULL,NULL
507586,AA2,CAA Student Advisory Council,Member,Cal Alumni Association
507586,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
507586,R1998,Class of 1998 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
507602,NULL,NULL,NULL,NULL
507717,RC12,CAA Chinese Chpter Alumni Directors,Member,Cal Alumni Association
507805,NULL,NULL,NULL,NULL
507838,NULL,NULL,NULL,NULL
507977,NULL,NULL,NULL,NULL
507982,NULL,NULL,NULL,NULL
507994,NULL,NULL,NULL,NULL
508000,NULL,NULL,NULL,NULL
508003,OC4,Prytanean Board of Directors,Board Member,Cal Alumni Association
508011,NULL,NULL,NULL,NULL
508029,NULL,NULL,NULL,NULL
508033,NULL,NULL,NULL,NULL
508036,NULL,NULL,NULL,NULL
508064,NULL,NULL,NULL,NULL
508076,NULL,NULL,NULL,NULL
508099,NULL,NULL,NULL,NULL
508105,NULL,NULL,NULL,NULL
508119,NULL,NULL,NULL,NULL
508128,NULL,NULL,NULL,NULL
508141,NULL,NULL,NULL,NULL
508146,NULL,NULL,NULL,NULL
508248,NULL,NULL,NULL,NULL
508263,NULL,NULL,NULL,NULL
508284,NULL,NULL,NULL,NULL
508285,RC12,CAA Chinese Chpter Alumni Directors,Member,Cal Alumni Association
508293,NULL,NULL,NULL,NULL
508297,NULL,NULL,NULL,NULL
508318,NULL,NULL,NULL,NULL
508328,NULL,NULL,NULL,NULL
508400,AU2,Haas Council,Board Member,Business
508400,AU33,Haas HAN Los Angeles Chapter Board,Member,Business
508400,AU33,Haas HAN Los Angeles Chapter Board,President,Business
508423,NULL,NULL,NULL,NULL
508427,NULL,NULL,NULL,NULL
508442,NULL,NULL,NULL,NULL
508450,NULL,NULL,NULL,NULL
508509,NULL,NULL,NULL,NULL
508537,NULL,NULL,NULL,NULL
508540,NULL,NULL,NULL,NULL
508564,NULL,NULL,NULL,NULL
508575,NULL,NULL,NULL,NULL
508581,NULL,NULL,NULL,NULL
508586,NULL,NULL,NULL,NULL
508590,NULL,NULL,NULL,NULL
508608,NULL,NULL,NULL,NULL
508635,NULL,NULL,NULL,NULL
508637,NULL,NULL,NULL,NULL
508642,NULL,NULL,NULL,NULL
508656,NULL,NULL,NULL,NULL
508686,NULL,NULL,NULL,NULL
508765,NULL,NULL,NULL,NULL
508809,NULL,NULL,NULL,NULL
508849,NULL,NULL,NULL,NULL
508857,NULL,NULL,NULL,NULL
508866,NULL,NULL,NULL,NULL
508890,NULL,NULL,NULL,NULL
508896,NULL,NULL,NULL,NULL
508900,NULL,NULL,NULL,NULL
508950,NULL,NULL,NULL,NULL
508958,NULL,NULL,NULL,NULL
509003,NULL,NULL,NULL,NULL
509017,NULL,NULL,NULL,NULL
509035,NULL,NULL,NULL,NULL
509045,NULL,NULL,NULL,NULL
509097,NULL,NULL,NULL,NULL
509119,NULL,NULL,NULL,NULL
509120,NULL,NULL,NULL,NULL
509123,NULL,NULL,NULL,NULL
509143,NULL,NULL,NULL,NULL
509144,NULL,NULL,NULL,NULL
509207,NULL,NULL,NULL,NULL
509229,R1995,Class of 1995 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
509265,NULL,NULL,NULL,NULL
509271,NULL,NULL,NULL,NULL
509280,NULL,NULL,NULL,NULL
509320,NULL,NULL,NULL,NULL
509370,NULL,NULL,NULL,NULL
509379,NULL,NULL,NULL,NULL
509396,NULL,NULL,NULL,NULL
509397,NULL,NULL,NULL,NULL
509426,NULL,NULL,NULL,NULL
509429,NULL,NULL,NULL,NULL
509446,NULL,NULL,NULL,NULL
509462,NULL,NULL,NULL,NULL
509511,NULL,NULL,NULL,NULL
509525,NULL,NULL,NULL,NULL
509538,NULL,NULL,NULL,NULL
509561,NULL,NULL,NULL,NULL
509574,NULL,NULL,NULL,NULL
509589,LG1,Berkeley New York Leadership Committee,Member,Major Gifts - UDAR
509624,NULL,NULL,NULL,NULL
509625,NULL,NULL,NULL,NULL
509678,NULL,NULL,NULL,NULL
509679,NULL,NULL,NULL,NULL
509693,NULL,NULL,NULL,NULL
509741,NULL,NULL,NULL,NULL
509749,NULL,NULL,NULL,NULL
509793,NULL,NULL,NULL,NULL
509795,NULL,NULL,NULL,NULL
509806,NULL,NULL,NULL,NULL
509814,NULL,NULL,NULL,NULL
509841,NULL,NULL,NULL,NULL
509865,NULL,NULL,NULL,NULL
509869,NULL,NULL,NULL,NULL
509873,NULL,NULL,NULL,NULL
509888,NULL,NULL,NULL,NULL
509931,NULL,NULL,NULL,NULL
509959,NULL,NULL,NULL,NULL
509990,NULL,NULL,NULL,NULL
509997,NULL,NULL,NULL,NULL
509999,NULL,NULL,NULL,NULL
510007,NULL,NULL,NULL,NULL
510014,NULL,NULL,NULL,NULL
510054,NULL,NULL,NULL,NULL
510067,NULL,NULL,NULL,NULL
510080,MFR7,*FRC Major Gifts Working Group,Member,Univ Development/Alumni Relations - UDAR
510080,MFR8,BAC Executive Committee,Committee Member,Univ Development/Alumni Relations - UDAR
510080,MU9,*Haaski Open Planning Committee,Member,Business
510080,NE1,Berkeley Engineering Fund Board,Board Member,Engineering
510083,NULL,NULL,NULL,NULL
510104,NULL,NULL,NULL,NULL
510120,NULL,NULL,NULL,NULL
510132,NULL,NULL,NULL,NULL
510191,R1995,Class of 1995 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
510198,NULL,NULL,NULL,NULL
510211,NULL,NULL,NULL,NULL
510223,NULL,NULL,NULL,NULL
510232,NULL,NULL,NULL,NULL
510287,NULL,NULL,NULL,NULL
510310,R1995,Class of 1995 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
510315,NULL,NULL,NULL,NULL
510378,NULL,NULL,NULL,NULL
510393,NULL,NULL,NULL,NULL
510401,NULL,NULL,NULL,NULL
510442,NULL,NULL,NULL,NULL
510485,NULL,NULL,NULL,NULL
510488,NULL,NULL,NULL,NULL
510516,NULL,NULL,NULL,NULL
510519,NULL,NULL,NULL,NULL
510568,NULL,NULL,NULL,NULL
510572,NULL,NULL,NULL,NULL
510598,NULL,NULL,NULL,NULL
510614,NULL,NULL,NULL,NULL
510623,NULL,NULL,NULL,NULL
510632,NULL,NULL,NULL,NULL
510655,NULL,NULL,NULL,NULL
510673,NULL,NULL,NULL,NULL
510692,NULL,NULL,NULL,NULL
510693,NULL,NULL,NULL,NULL
510705,NULL,NULL,NULL,NULL
510706,NULL,NULL,NULL,NULL
510711,NULL,NULL,NULL,NULL
510799,NULL,NULL,NULL,NULL
510806,NULL,NULL,NULL,NULL
510825,NULL,NULL,NULL,NULL
510840,NULL,NULL,NULL,NULL
511035,NULL,NULL,NULL,NULL
511047,NULL,NULL,NULL,NULL
511077,NULL,NULL,NULL,NULL
511089,NULL,NULL,NULL,NULL
511101,NULL,NULL,NULL,NULL
511124,NULL,NULL,NULL,NULL
511133,NULL,NULL,NULL,NULL
511180,NULL,NULL,NULL,NULL
511193,NULL,NULL,NULL,NULL
511196,NULL,NULL,NULL,NULL
511213,BCMCX,Berkeley Club of Mexico City Exec Comm,Volunteer,International Relations - UDAR
511262,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
511277,NULL,NULL,NULL,NULL
511291,NULL,NULL,NULL,NULL
511305,NULL,NULL,NULL,NULL
511362,NULL,NULL,NULL,NULL
511380,NULL,NULL,NULL,NULL
511407,NULL,NULL,NULL,NULL
511415,NULL,NULL,NULL,NULL
511420,NULL,NULL,NULL,NULL
511438,BUM12,Haas Annual Fund (HAF) Student Campaign,Member,Business
511438,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
511464,NULL,NULL,NULL,NULL
511466,AU2,Haas Council,Member,Business
511466,BUM12,Haas Annual Fund (HAF) Student Campaign,Member,Business
511466,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
511473,NULL,NULL,NULL,NULL
511509,AU2,Haas Council,Member,Business
511509,AU2,Haas Council,Officer,Business
511509,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
511525,NULL,NULL,NULL,NULL
511532,NULL,NULL,NULL,NULL
511573,MP2,GSPP Alumni Association Board,Member,Public Policy
511615,NULL,NULL,NULL,NULL
511630,NULL,NULL,NULL,NULL
511640,NULL,NULL,NULL,NULL
511647,NULL,NULL,NULL,NULL
511654,NULL,NULL,NULL,NULL
511671,NULL,NULL,NULL,NULL
511712,NULL,NULL,NULL,NULL
511716,NULL,NULL,NULL,NULL
511722,NULL,NULL,NULL,NULL
511728,NULL,NULL,NULL,NULL
511737,NULL,NULL,NULL,NULL
511790,NULL,NULL,NULL,NULL
511821,NULL,NULL,NULL,NULL
511834,NULL,NULL,NULL,NULL
511859,NULL,NULL,NULL,NULL
511919,NULL,NULL,NULL,NULL
511922,NULL,NULL,NULL,NULL
511935,NULL,NULL,NULL,NULL
511944,NULL,NULL,NULL,NULL
511979,NULL,NULL,NULL,NULL
512011,NULL,NULL,NULL,NULL
512019,NULL,NULL,NULL,NULL
512033,NULL,NULL,NULL,NULL
512042,NULL,NULL,NULL,NULL
512052,NULL,NULL,NULL,NULL
512074,NULL,NULL,NULL,NULL
512105,NULL,NULL,NULL,NULL
512124,NULL,NULL,NULL,NULL
512214,NULL,NULL,NULL,NULL
512221,NULL,NULL,NULL,NULL
512257,NULL,NULL,NULL,NULL
512300,NULL,NULL,NULL,NULL
512308,NULL,NULL,NULL,NULL
512321,NULL,NULL,NULL,NULL
512348,NULL,NULL,NULL,NULL
512359,NULL,NULL,NULL,NULL
512362,NULL,NULL,NULL,NULL
512370,NULL,NULL,NULL,NULL
512374,NULL,NULL,NULL,NULL
512404,AU2,Haas Council,Member,Business
512404,AU2,Haas Council,Officer,Business
512661,NULL,NULL,NULL,NULL
512683,NULL,NULL,NULL,NULL
512684,NULL,NULL,NULL,NULL
512743,NULL,NULL,NULL,NULL
512776,NULL,NULL,NULL,NULL
513112,NULL,NULL,NULL,NULL
513299,NULL,NULL,NULL,NULL
