entity_id,affil_code,affil_code_desc,affil_level_code_desc,affil_status_desc
822569,CAFOS,CAA Friends of Scholarships,Member,Current
822569,MA17,TAAP/KASP Scholarship Interviewer,Volunteer,Current
822569,MA18,CAA Alumni Leadership Scholarship Interv,Prospective Volunteer,Current
822569,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Current
822569,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
822569,MA30,TAAP/KASP Scholarship Reader,Prospective Volunteer,Current
822569,MA30,TAAP/KASP Scholarship Reader,Volunteer,Former
822569,MA31,CAA Leadership Scholarship Reader,Prospective Volunteer,Current
822569,MA31,CAA Leadership Scholarship Reader,Volunteer,Current
822569,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
822569,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Current
822569,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
822569,RC10,CAA Orange County Cal Alumni Club,Member,Current
822569,URCR,@Cal Registrant,Member,Current
822619,CAFCA,Friends of CAA,Friend,Current
822619,URCR,@Cal Registrant,Member,Current
822636,CAFCA,Friends of CAA,Friend,Current
822675,RC16,CAA BER Student Cooperative Alumni Assoc,Member,Current
822713,CAFCA,Friends of CAA,Friend,Current
822713,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Current
822713,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Current
822713,URCR,@Cal Registrant,Member,Current
822752,URCR,@Cal Registrant,Member,Current
822954,CAFCA,Friends of CAA,Friend,Current
822954,MLS3,Symphony Orchestra,Member,Current
822954,URCR,@Cal Registrant,Member,Current
822972,ATFAT,Friends of Athletics,Friend,Current
822972,MA3,Cal Advocate,Advocate,Current
822972,URCR,@Cal Registrant,Member,Current
823060,CAFCA,Friends of CAA,Friend,Current
823060,URCR,@Cal Registrant,Member,Current
823108,URCR,@Cal Registrant,Member,Current
823217,MA3,Cal Advocate,Advocate,Current
823217,OC6,CAA Prytanean Alumnae,Member,Current
823371,CAFCA,Friends of CAA,Friend,Current
823371,MA3,Cal Advocate,Advocate,Current
823395,CAFCA,Friends of CAA,Friend,Current
823395,MA3,Cal Advocate,Advocate,Current
823442,NULL,NULL,NULL,NULL
823638,ATFAT,Friends of Athletics,Friend,Current
823638,AU67,Haas Center for Responsible Business,Alumnus/Alumna,Current
823638,CAFCA,Friends of CAA,Friend,Current
823638,MS2,Friends of Haas Business School,Friend,Current
823677,ATFAT,Friends of Athletics,Friend,Current
823677,CACSP,CAA The Berkeley Network,Member,Current
823677,CAFPC,CAA Friends of Pinecrest,Friend,Current
823677,MA3,Cal Advocate,Advocate,Current
823677,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
823677,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Former
823677,URCR,@Cal Registrant,Member,Current
823911,MDCP,Choral Ensemble Parents Club,Member,Current
824127,BCCN,BCCN: Berkeley Corporate Counsel Network,Friend,Current
824127,BCLB,Berkeley Center for Law & Business,Friend,Current
824377,CAFCA,Friends of CAA,Friend,Current
824451,ATFAT,Friends of Athletics,Friend,Current
824572,CAFCA,Friends of CAA,Friend,Current
824634,RC46,CAA Alaska Alumni Club,Member,Current
824637,URCR,@Cal Registrant,Member,Current
824750,CAFCA,Friends of CAA,Friend,Current
824750,MA3,Cal Advocate,Advocate,Former
824750,URCR,@Cal Registrant,Member,Current
824840,ATFAT,Friends of Athletics,Friend,Current
824843,ATFAT,Friends of Athletics,Friend,Current
824843,CAFCA,Friends of CAA,Friend,Current
824843,CAFOS,CAA Friends of Scholarships,Member,Current
824843,MA18,CAA Alumni Leadership Scholarship Interv,Prospective Volunteer,Current
824843,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
824843,MA3,Cal Advocate,Advocate,Current
824843,MA31,CAA Leadership Scholarship Reader,Prospective Volunteer,Current
824843,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
824843,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Current
824843,RC11,*CAA Alumni Club Officer,Member,Former
824843,RC26,CAA Cal Alumni Club of Long Beach,Member,Current
824843,RC44,CAA Cal Alumni Club/Monterey Peninsula,Member,Current
824843,RC44,CAA Cal Alumni Club/Monterey Peninsula,Officer,Former
824843,S18,Monterey Peninsula Country Club,Member,Current
824908,CAFCA,Friends of CAA,Friend,Current
824908,CASLC,CAA Student Learning Center Alumni,Member,Current
824908,LSBSP,Biology Scholars Program,Member,Current
824963,CAFCA,Friends of CAA,Friend,Current
824963,URCR,@Cal Registrant,Member,Current
825104,ATFAT,Friends of Athletics,Friend,Current
825380,NULL,NULL,NULL,NULL
825519,URCR,@Cal Registrant,Member,Current
825667,MA3,Cal Advocate,Advocate,Current
825668,NULL,NULL,NULL,NULL
826444,MA3,Cal Advocate,Advocate,Current
826480,LWLC,Legal Clerkship,Affiliate,Former
826483,LWLC,Legal Clerkship,Affiliate,Former
826483,RC46,CAA Alaska Alumni Club,Member,Former
826483,URCR,@Cal Registrant,Member,Current
826509,CAFCA,Friends of CAA,Friend,Current
826509,CLEE,"Center for Law, Energy & Environment",Affiliate,Current
826509,CLEE,"Center for Law, Energy & Environment",Member,Current
826509,MA3,Cal Advocate,Advocate,Current
826546,CAFCA,Friends of CAA,Friend,Current
826546,MA3,Cal Advocate,Advocate,Current
826546,URCR,@Cal Registrant,Member,Current
826875,CAFCA,Friends of CAA,Friend,Current
826875,URCR,@Cal Registrant,Member,Current
827017,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Current
827017,URCR,@Cal Registrant,Member,Current
827194,BCLB,Berkeley Center for Law & Business,Friend,Current
827194,MOOTC,Moot Court Competition,Affiliate,Current
827280,ATFAT,Friends of Athletics,Friend,Current
827280,ML2,Magnes Collection Constituent,Friend,Current
827280,TLOLI,Osher Lifelong Learning Institute,Member,Current
827424,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Current
827424,URCR,@Cal Registrant,Member,Current
827445,NULL,NULL,NULL,NULL
827464,CAFCA,Friends of CAA,Friend,Current
827464,MA3,Cal Advocate,Advocate,Current
827467,ATFAT,Friends of Athletics,Friend,Current
827535,URCR,@Cal Registrant,Member,Current
827554,URCR,@Cal Registrant,Member,Current
827667,ATFAT,Friends of Athletics,Friend,Current
827667,BCLB,Berkeley Center for Law & Business,Friend,Current
827667,CAFCA,Friends of CAA,Friend,Current
827667,LWLC,Legal Clerkship,Affiliate,Former
827667,MA3,Cal Advocate,Advocate,Current
827667,MOOTC,Moot Court Competition,Affiliate,Current
827667,RC53,CAA Minnesota Cal Alumni Group,Member,Current
827682,MA3,Cal Advocate,Advocate,Current
827765,CAFCA,Friends of CAA,Friend,Current
827765,CAWRA,CAA Women's Rugby Alumnae Group,Member,Former
827765,URCR,@Cal Registrant,Member,Current
827872,CAFCA,Friends of CAA,Friend,Current
827872,URCR,@Cal Registrant,Member,Current
828047,CAFCA,Friends of CAA,Friend,Current
828047,MA12,CAA Lair of the Golden Bear Camper,Member,Current
828072,MA12,CAA Lair of the Golden Bear Camper,Member,Former
828080,CAFCA,Friends of CAA,Friend,Current
828080,MA3,Cal Advocate,Advocate,Current
828080,URCR,@Cal Registrant,Member,Current
828403,NULL,NULL,NULL,NULL
828578,CAFCA,Friends of CAA,Friend,Current
828578,MA12,CAA Lair of the Golden Bear Camper,Member,Current
828653,NULL,NULL,NULL,NULL
828815,CAFCA,Friends of CAA,Friend,Current
828815,URCR,@Cal Registrant,Member,Current
828930,MA3,Cal Advocate,Advocate,Current
828956,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
828956,MA3,Cal Advocate,Advocate,Current
828956,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
828956,MA4,CAA UCB Engineering Alumni Society,Member,Current
828956,MA4,CAA UCB Engineering Alumni Society,Member,Former
828956,MA4,CAA UCB Engineering Alumni Society,Officer,Current
828956,RC11,*CAA Alumni Club Officer,Member,Former
828956,URCR,@Cal Registrant,Member,Current
828972,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
828972,MA3,Cal Advocate,Advocate,Current
828972,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
828972,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Current
828972,URCR,@Cal Registrant,Member,Current
829201,CACSP,CAA The Berkeley Network,Member,Current
829201,CAFCA,Friends of CAA,Friend,Current
829201,MA3,Cal Advocate,Advocate,Current
829201,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
829201,RC48,CAA Colorado Alumni,Member,Current
829201,RC48,CAA Colorado Alumni,Officer,Current
829201,URCR,@Cal Registrant,Member,Current
829336,NULL,NULL,NULL,NULL
829361,URCR,@Cal Registrant,Member,Current
829381,MA3,Cal Advocate,Advocate,Current
829381,URCR,@Cal Registrant,Member,Current
829394,NULL,NULL,NULL,NULL
829397,CHETP,Chemistry 2000plus Era,Member,Current
829397,RC37,CAA Cal Alumni Club of New England,Member,Current
829397,URCR,@Cal Registrant,Member,Current
829454,NULL,NULL,NULL,NULL
829478,CAFCA,Friends of CAA,Friend,Current
829517,MA3,Cal Advocate,Advocate,Current
829542,CHETP,Chemistry 2000plus Era,Member,Current
829542,URCR,@Cal Registrant,Member,Current
829584,CAFCA,Friends of CAA,Friend,Current
829584,MA3,Cal Advocate,Advocate,Current
829584,URCR,@Cal Registrant,Member,Current
829587,MB3,Big C Society,Member,Current
829587,URCR,@Cal Registrant,Member,Current
829624,URCR,@Cal Registrant,Member,Current
829627,ATFAT,Friends of Athletics,Friend,Current
829627,URCR,@Cal Registrant,Member,Current
829671,URCR,@Cal Registrant,Member,Current
829672,CACSP,CAA The Berkeley Network,Member,Current
829672,CAFCA,Friends of CAA,Friend,Current
829672,MA3,Cal Advocate,Advocate,Current
829672,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
829672,MUA3,Student Affairs Career Ctr Externship Sp,Member,Current
829672,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Current
829672,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Former
829672,URCR,@Cal Registrant,Member,Current
829735,CAFCA,Friends of CAA,Friend,Current
829735,MA3,Cal Advocate,Advocate,Current
829735,URCR,@Cal Registrant,Member,Current
829825,CACSP,CAA The Berkeley Network,Member,Current
829825,CAFCA,Friends of CAA,Friend,Current
829825,CAFOS,CAA Friends of Scholarships,Member,Current
829825,MA17,TAAP/KASP Scholarship Interviewer,Prospective Volunteer,Current
829825,MA17,TAAP/KASP Scholarship Interviewer,Volunteer,Current
829825,MA17,TAAP/KASP Scholarship Interviewer,Volunteer,Former
829825,MA18,CAA Alumni Leadership Scholarship Interv,Prospective Volunteer,Current
829825,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
829825,MA30,TAAP/KASP Scholarship Reader,Prospective Volunteer,Current
829825,MA30,TAAP/KASP Scholarship Reader,Volunteer,Former
829825,MA31,CAA Leadership Scholarship Reader,Prospective Volunteer,Current
829825,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
829825,MFRC,Berkeley Advancement Community,Member,Current
829875,CAFCA,Friends of CAA,Friend,Current
829875,MA3,Cal Advocate,Advocate,Current
829875,RC67,CAA Berkeley Chinese Alumni Int'l Assoc,Member,Current
829889,NULL,NULL,NULL,NULL
829892,DEN1,Friends of Engineering,Friend,Current
829990,ATFAT,Friends of Athletics,Friend,Current
829990,CAFCA,Friends of CAA,Friend,Current
829990,LHSM,Lawrence Hall of Science Member,Member,Former
829990,MA3,Cal Advocate,Advocate,Current
829990,URCR,@Cal Registrant,Member,Current
829995,NULL,NULL,NULL,NULL
830020,MA3,Cal Advocate,Advocate,Current
830020,URCR,@Cal Registrant,Member,Current
830071,LHSM,Lawrence Hall of Science Member,Member,Current
830095,URCR,@Cal Registrant,Member,Current
830106,URCR,@Cal Registrant,Member,Current
830133,CACSP,CAA The Berkeley Network,Member,Current
830140,CACSP,CAA The Berkeley Network,Member,Current
830140,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
830140,RC57,CAA Portland Oregon Cal Alumni Club,Member,Current
830140,URCR,@Cal Registrant,Member,Current
830280,CAFCA,Friends of CAA,Friend,Current
830280,URCR,@Cal Registrant,Member,Current
830380,URCR,@Cal Registrant,Member,Current
830761,CAFCA,Friends of CAA,Friend,Current
830761,DEN1,Friends of Engineering,Friend,Current
830761,MFRC,Berkeley Advancement Community,Member,Current
830761,MUFMU,Friends of Music,Friend,Current
830761,URAA,CAA Friends of @cal Alumni Community,Member,Current
830761,URAC,Haas Friends of @cal Alumni Community,Member,Former
830761,URCR,@Cal Registrant,Member,Current
830905,ATFAT,Friends of Athletics,Friend,Current
831141,CACSP,CAA The Berkeley Network,Member,Current
831141,LSBSP,Biology Scholars Program,Member,Current
831141,MA3,Cal Advocate,Advocate,Current
831141,URCR,@Cal Registrant,Member,Current
831226,MA3,Cal Advocate,Advocate,Current
831226,URCR,@Cal Registrant,Member,Current
831504,ATFAT,Friends of Athletics,Friend,Current
831504,CAFCA,Friends of CAA,Friend,Current
831504,MA3,Cal Advocate,Advocate,Current
831641,CACSP,CAA The Berkeley Network,Member,Current
831641,MA31,CAA Leadership Scholarship Reader,Volunteer,Current
831641,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
831641,ML1,Former Student Library Employee,Staff,Former
831641,URCR,@Cal Registrant,Member,Current
831658,NULL,NULL,NULL,NULL
831683,URCR,@Cal Registrant,Member,Current
831745,NULL,NULL,NULL,NULL
831835,MS2,Friends of Haas Business School,Friend,Current
831909,ATFAT,Friends of Athletics,Friend,Current
831909,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
831909,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
831909,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
831909,MA6,CAA Mentorship Program,Volunteer,Former
831909,OC1,Order of the Golden Bear,Member,Current
831909,RC00,CAA Tri-Valley Cal Alumni Club,Member,Former
831909,URCR,@Cal Registrant,Member,Current
831937,CACSP,CAA The Berkeley Network,Member,Current
831937,CAFCA,Friends of CAA,Prospective Volunteer,Current
831937,CAFOS,CAA Friends of Scholarships,Member,Current
831937,MA17,TAAP/KASP Scholarship Interviewer,Prospective Volunteer,Current
831937,MA18,CAA Alumni Leadership Scholarship Interv,Prospective Volunteer,Current
831937,MA21,CAA Alumni Events Volunteer,Prospective Volunteer,Current
831937,MA3,Cal Advocate,Prospective Volunteer,Current
831937,MA30,TAAP/KASP Scholarship Reader,Prospective Volunteer,Current
831937,MA30,TAAP/KASP Scholarship Reader,Volunteer,Former
831937,MA31,CAA Leadership Scholarship Reader,Prospective Volunteer,Current
831937,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Current
831937,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Current
831937,URCR,@Cal Registrant,Member,Current
831952,NULL,NULL,NULL,NULL
831967,BCLB,Berkeley Center for Law & Business,Friend,Current
831967,BLPIL,Berkeley Law Partners in Leadership,Captain,Former
831967,CAFCA,Friends of CAA,Friend,Current
831967,LWHAS,Boalt Harris Alumni Contact-Seek Advice,Volunteer,Former
831967,LWHSC,Boalt Harris Student Contact-Seek Advice,Volunteer,Former
831967,LWLC,Legal Clerkship,Affiliate,Former
831967,LWRV,Law Reunion Volunteer,Volunteer,Former
831967,MA17,TAAP/KASP Scholarship Interviewer,Volunteer,Former
831967,MA3,Cal Advocate,Advocate,Current
831967,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
831967,MOOTC,Moot Court Competition,Affiliate,Current
831967,OC1,Order of the Golden Bear,Member,Current
831967,URCR,@Cal Registrant,Member,Current
832181,BCLB,Berkeley Center for Law & Business,Friend,Current
832181,BLPIL,Berkeley Law Partners in Leadership,Member,Current
832181,BLPIL,Berkeley Law Partners in Leadership,Member,Former
832269,NULL,NULL,NULL,NULL
832303,NULL,NULL,NULL,NULL
832429,CAFPC,CAA Friends of Pinecrest,Friend,Current
832429,MA17,TAAP/KASP Scholarship Interviewer,Volunteer,Current
832429,URCR,@Cal Registrant,Member,Current
832665,CAFCA,Friends of CAA,Friend,Current
832665,URCR,@Cal Registrant,Member,Current
832839,CAFCA,Friends of CAA,Friend,Current
832839,URCR,@Cal Registrant,Member,Current
832849,URCR,@Cal Registrant,Member,Current
832904,NULL,NULL,NULL,NULL
832920,LSBSP,Biology Scholars Program,Member,Current
832920,URCR,@Cal Registrant,Member,Current
832940,ATFAT,Friends of Athletics,Friend,Current
832941,ATFAT,Friends of Athletics,Friend,Current
832958,CAFCA,Friends of CAA,Friend,Current
832958,LSBSP,Biology Scholars Program,Member,Current
832958,URCR,@Cal Registrant,Member,Current
832975,ATFAT,Friends of Athletics,Friend,Current
832975,CAFCA,Friends of CAA,Friend,Current
832975,MA3,Cal Advocate,Advocate,Current
832975,URCR,@Cal Registrant,Member,Current
833021,CAFCA,Friends of CAA,Friend,Current
833021,MA3,Cal Advocate,Advocate,Current
833043,ATFAT,Friends of Athletics,Friend,Current
833043,CACSP,CAA The Berkeley Network,Member,Current
833043,CAFCA,Friends of CAA,Friend,Current
833043,MA17,TAAP/KASP Scholarship Interviewer,Volunteer,Former
833043,MA3,Cal Advocate,Advocate,Current
833043,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
833043,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
833043,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Current
833043,URCR,@Cal Registrant,Member,Current
833046,MA3,Cal Advocate,Advocate,Current
833116,CAFCA,Friends of CAA,Friend,Current
833116,OC6,CAA Prytanean Alumnae,Member,Current
833177,RC18,CAA Cal Alumni Los Angeles Chapter,Member,Current
833240,BCGP,Blum Ctr Global Policy & Practice Minor,Graduate,Former
833240,MLS3,Symphony Orchestra,Member,Current
833240,MUA3,Student Affairs Career Ctr Externship Sp,Member,Current
833240,URCR,@Cal Registrant,Member,Current
833258,CASLC,CAA Student Learning Center Alumni,Member,Current
833258,CHETP,Chemistry 2000plus Era,Member,Current
833258,URCR,@Cal Registrant,Member,Current
833330,ATFAT,Friends of Athletics,Friend,Current
833330,URCR,@Cal Registrant,Member,Current
833354,NULL,NULL,NULL,NULL
833359,CAFCA,Friends of CAA,Friend,Current
833359,CAFOS,CAA Friends of Scholarships,Member,Current
833359,MA17,TAAP/KASP Scholarship Interviewer,Prospective Volunteer,Current
833359,MA18,CAA Alumni Leadership Scholarship Interv,Prospective Volunteer,Current
