entity_id,gift_club_code,gift_club_code_desc,gift_club_type_desc,gift_club_status_desc
833748,NULL,NULL,NULL,NULL
833794,NULL,NULL,NULL,NULL
833816,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
833869,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
833873,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
833873,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
833873,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
833873,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
833885,NULL,NULL,NULL,NULL
833904,NULL,NULL,NULL,NULL
833911,NULL,NULL,NULL,NULL
833963,NULL,NULL,NULL,NULL
834019,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
834019,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Active
834019,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
834029,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834049,NULL,NULL,NULL,NULL
834065,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834118,NULL,NULL,NULL,NULL
834150,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834222,NULL,NULL,NULL,NULL
834238,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Active
834250,NULL,NULL,NULL,NULL
834273,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
834276,CBS,CAA Bancroft Society ($1000+),CAA Fund Society,Active
834276,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
834276,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
834276,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
834276,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
834276,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
834276,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834308,NULL,NULL,NULL,NULL
834310,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
834310,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
834310,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
834342,NULL,NULL,NULL,NULL
834408,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834458,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
834458,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
834458,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
834458,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834472,NULL,NULL,NULL,NULL
834489,NULL,NULL,NULL,NULL
834493,NULL,NULL,NULL,NULL
834510,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
834538,NULL,NULL,NULL,NULL
834573,NULL,NULL,NULL,NULL
834576,NULL,NULL,NULL,NULL
834597,NULL,NULL,NULL,NULL
834605,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834607,NULL,NULL,NULL,NULL
834664,NULL,NULL,NULL,NULL
834677,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
834677,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
834677,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Active
834677,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834688,NULL,NULL,NULL,NULL
834697,NULL,NULL,NULL,NULL
834717,NULL,NULL,NULL,NULL
834727,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
834727,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
834733,NULL,NULL,NULL,NULL
834739,NULL,NULL,NULL,NULL
834763,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834774,NULL,NULL,NULL,NULL
834776,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834782,NULL,NULL,NULL,NULL
834899,NULL,NULL,NULL,NULL
834946,NULL,NULL,NULL,NULL
834960,NULL,NULL,NULL,NULL
834961,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
834961,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
834961,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
834961,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
834961,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
834980,NULL,NULL,NULL,NULL
834995,NULL,NULL,NULL,NULL
835001,NULL,NULL,NULL,NULL
835007,NULL,NULL,NULL,NULL
835053,NULL,NULL,NULL,NULL
835057,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
835060,NULL,NULL,NULL,NULL
835172,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
835173,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
835245,NULL,NULL,NULL,NULL
835253,NULL,NULL,NULL,NULL
835297,NULL,NULL,NULL,NULL
835308,NULL,NULL,NULL,NULL
835398,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
835408,NULL,NULL,NULL,NULL
835437,NULL,NULL,NULL,NULL
835508,NULL,NULL,NULL,NULL
835515,NULL,NULL,NULL,NULL
835552,NULL,NULL,NULL,NULL
835594,NULL,NULL,NULL,NULL
835621,NULL,NULL,NULL,NULL
835642,NULL,NULL,NULL,NULL
835675,NULL,NULL,NULL,NULL
835690,NULL,NULL,NULL,NULL
835708,NULL,NULL,NULL,NULL
835709,NULL,NULL,NULL,NULL
835712,NULL,NULL,NULL,NULL
835726,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
835734,NULL,NULL,NULL,NULL
835737,NULL,NULL,NULL,NULL
835754,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
835772,NULL,NULL,NULL,NULL
835784,NULL,NULL,NULL,NULL
835801,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
835814,NULL,NULL,NULL,NULL
835816,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
835820,NULL,NULL,NULL,NULL
835822,NULL,NULL,NULL,NULL
835880,NULL,NULL,NULL,NULL
835937,NULL,NULL,NULL,NULL
835938,NULL,NULL,NULL,NULL
835939,NULL,NULL,NULL,NULL
835951,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
835951,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
835951,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
835954,NULL,NULL,NULL,NULL
836013,NULL,NULL,NULL,NULL
836088,NULL,NULL,NULL,NULL
836092,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
836125,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
836173,NULL,NULL,NULL,NULL
836336,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
836336,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
836336,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
836336,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
836336,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
836359,NULL,NULL,NULL,NULL
836384,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
836392,NULL,NULL,NULL,NULL
836481,NULL,NULL,NULL,NULL
836494,NULL,NULL,NULL,NULL
836505,NULL,NULL,NULL,NULL
836507,NULL,NULL,NULL,NULL
836555,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
836648,NULL,NULL,NULL,NULL
836708,NULL,NULL,NULL,NULL
836755,NULL,NULL,NULL,NULL
836824,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
836824,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
836824,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Active
836826,NULL,NULL,NULL,NULL
837048,NULL,NULL,NULL,NULL
837095,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837209,NULL,NULL,NULL,NULL
837316,NULL,NULL,NULL,NULL
837345,NULL,NULL,NULL,NULL
837356,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
837356,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
837356,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837387,NULL,NULL,NULL,NULL
837453,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837485,NULL,NULL,NULL,NULL
837486,NULL,NULL,NULL,NULL
837488,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
837488,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837513,NULL,NULL,NULL,NULL
837517,NULL,NULL,NULL,NULL
837555,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
837555,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
837555,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837596,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837637,NULL,NULL,NULL,NULL
837662,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
837662,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
837662,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Active
837716,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837761,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837803,NULL,NULL,NULL,NULL
837808,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
837808,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
837808,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837828,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837923,NULL,NULL,NULL,NULL
837979,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
837989,NULL,NULL,NULL,NULL
837990,NULL,NULL,NULL,NULL
838088,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
838088,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
838088,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
838088,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838111,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838129,NULL,NULL,NULL,NULL
838163,NULL,NULL,NULL,NULL
838175,NULL,NULL,NULL,NULL
838200,NULL,NULL,NULL,NULL
838216,NULL,NULL,NULL,NULL
838219,NULL,NULL,NULL,NULL
838229,NULL,NULL,NULL,NULL
838230,NULL,NULL,NULL,NULL
838249,NULL,NULL,NULL,NULL
838270,NULL,NULL,NULL,NULL
838309,NULL,NULL,NULL,NULL
838334,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838366,NULL,NULL,NULL,NULL
838471,NULL,NULL,NULL,NULL
838473,NULL,NULL,NULL,NULL
838490,NULL,NULL,NULL,NULL
838591,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838606,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838610,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
838672,NULL,NULL,NULL,NULL
838684,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Active
838687,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838696,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838723,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
838723,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
838732,NULL,NULL,NULL,NULL
838787,NULL,NULL,NULL,NULL
838801,NULL,NULL,NULL,NULL
838811,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
838811,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
838811,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838827,NULL,NULL,NULL,NULL
838845,NULL,NULL,NULL,NULL
838963,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
838963,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
838969,NULL,NULL,NULL,NULL
839026,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Active
839026,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
839066,NULL,NULL,NULL,NULL
839078,NULL,NULL,NULL,NULL
839117,NULL,NULL,NULL,NULL
839122,NULL,NULL,NULL,NULL
839138,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
839311,NULL,NULL,NULL,NULL
839468,NULL,NULL,NULL,NULL
839534,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
839534,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
839539,NULL,NULL,NULL,NULL
839590,NULL,NULL,NULL,NULL
839664,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
839668,NULL,NULL,NULL,NULL
839730,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
839730,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
839780,NULL,NULL,NULL,NULL
839799,NULL,NULL,NULL,NULL
839804,NULL,NULL,NULL,NULL
839817,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
839833,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
839833,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
839833,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
839865,NULL,NULL,NULL,NULL
839889,NULL,NULL,NULL,NULL
839890,NULL,NULL,NULL,NULL
839910,NULL,NULL,NULL,NULL
839935,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Active
839935,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
839972,NULL,NULL,NULL,NULL
840030,NULL,NULL,NULL,NULL
840039,NULL,NULL,NULL,NULL
840049,NULL,NULL,NULL,NULL
840076,NULL,NULL,NULL,NULL
840090,NULL,NULL,NULL,NULL
840091,NULL,NULL,NULL,NULL
840167,NULL,NULL,NULL,NULL
840177,NULL,NULL,NULL,NULL
840181,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
840181,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
840181,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Active
840190,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
840206,NULL,NULL,NULL,NULL
840245,NULL,NULL,NULL,NULL
840277,NULL,NULL,NULL,NULL
840279,NULL,NULL,NULL,NULL
840331,NULL,NULL,NULL,NULL
840352,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
840352,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
840352,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
840388,NULL,NULL,NULL,NULL
840523,NULL,NULL,NULL,NULL
840536,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
840539,NULL,NULL,NULL,NULL
840541,NULL,NULL,NULL,NULL
840554,NULL,NULL,NULL,NULL
840608,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
840608,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
840611,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
840611,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
840611,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Active
840611,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
840616,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
840658,NULL,NULL,NULL,NULL
840668,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
840704,NULL,NULL,NULL,NULL
840707,NULL,NULL,NULL,NULL
840716,NULL,NULL,NULL,NULL
840718,NULL,NULL,NULL,NULL
840792,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
840792,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
840792,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
840795,NULL,NULL,NULL,NULL
840869,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
840869,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
840869,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
840877,NULL,NULL,NULL,NULL
840934,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
840934,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
840939,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Active
840967,NULL,NULL,NULL,NULL
841003,NULL,NULL,NULL,NULL
841070,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
841070,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
841085,NULL,NULL,NULL,NULL
841152,NULL,NULL,NULL,NULL
841197,NULL,NULL,NULL,NULL
841231,NULL,NULL,NULL,NULL
841240,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
841240,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841244,NULL,NULL,NULL,NULL
841257,NULL,NULL,NULL,NULL
841264,NULL,NULL,NULL,NULL
841267,NULL,NULL,NULL,NULL
841300,NULL,NULL,NULL,NULL
841303,NULL,NULL,NULL,NULL
841330,NULL,NULL,NULL,NULL
841346,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841373,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
841373,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
841400,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841460,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
841460,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Active
841460,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841467,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
841467,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
841485,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841516,NULL,NULL,NULL,NULL
841523,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
841523,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
841523,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841571,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
841571,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
841571,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841607,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
841607,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
841607,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
841607,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841677,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841771,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841799,NULL,NULL,NULL,NULL
841805,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841809,NULL,NULL,NULL,NULL
841814,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841847,NULL,NULL,NULL,NULL
841855,NULL,NULL,NULL,NULL
841880,NULL,NULL,NULL,NULL
841903,NULL,NULL,NULL,NULL
841957,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
841983,NULL,NULL,NULL,NULL
842000,NULL,NULL,NULL,NULL
842026,NULL,NULL,NULL,NULL
842055,NULL,NULL,NULL,NULL
842209,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
842222,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
842222,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
842222,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
842329,NULL,NULL,NULL,NULL
842348,NULL,NULL,NULL,NULL
842416,NULL,NULL,NULL,NULL
842445,NULL,NULL,NULL,NULL
842465,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
842477,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
842477,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
842524,NULL,NULL,NULL,NULL
842536,NULL,NULL,NULL,NULL
842545,NULL,NULL,NULL,NULL
842564,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
842564,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
842668,NULL,NULL,NULL,NULL
842681,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
842681,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
842701,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
842701,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
842701,HLS,Haas Leadership Society,Haas Leadership Society,Historic
842701,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
842701,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
842701,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
842701,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
842713,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
842713,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
842713,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
842713,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
842850,NULL,NULL,NULL,NULL
842907,NULL,NULL,NULL,NULL
842930,NULL,NULL,NULL,NULL
843004,NULL,NULL,NULL,NULL
843041,NULL,NULL,NULL,NULL
843090,NULL,NULL,NULL,NULL
843096,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
843096,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
843096,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
843165,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
843165,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
843170,NULL,NULL,NULL,NULL
843188,NULL,NULL,NULL,NULL
843197,NULL,NULL,NULL,NULL
843279,NULL,NULL,NULL,NULL
843301,NULL,NULL,NULL,NULL
843328,NULL,NULL,NULL,NULL
843365,NULL,NULL,NULL,NULL
843383,NULL,NULL,NULL,NULL
843417,NULL,NULL,NULL,NULL
843473,NULL,NULL,NULL,NULL
843475,NULL,NULL,NULL,NULL
843479,NULL,NULL,NULL,NULL
843503,NULL,NULL,NULL,NULL
843504,NULL,NULL,NULL,NULL
843537,NULL,NULL,NULL,NULL
843540,NULL,NULL,NULL,NULL
843555,NULL,NULL,NULL,NULL
843574,NULL,NULL,NULL,NULL
843577,NULL,NULL,NULL,NULL
843589,NULL,NULL,NULL,NULL
843594,NULL,NULL,NULL,NULL
843598,NULL,NULL,NULL,NULL
843648,NULL,NULL,NULL,NULL
843672,NULL,NULL,NULL,NULL
843697,NULL,NULL,NULL,NULL
843714,NULL,NULL,NULL,NULL
843808,NULL,NULL,NULL,NULL
843817,NULL,NULL,NULL,NULL
843849,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
843849,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
843881,NULL,NULL,NULL,NULL
843900,NULL,NULL,NULL,NULL
843937,NULL,NULL,NULL,NULL
844035,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
844078,NULL,NULL,NULL,NULL
844092,NULL,NULL,NULL,NULL
844098,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
844098,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
